model,metrics,data0,data1,data10,data11,data12,data13,data14,data15,data16,data17,data18,data19,data2,data20,data21,data22,data23,data24,data25,data26,data27,data28,data29,data3,data30,data31,data32,data33,data34,data35,data36,data37,data38,data39,data4,data40,data41,data42,data43,data44,data45,data46,data47,data48,data49,data5,data50,data51,data52,data53,data54,data55,data56,data57,data58,data59,data6,data60,data61,data62,data63,data64,data65,data66,data67,data68,data69,data7,data70,data71,data72,data73,data74,data75,data76,data77,data78,data8,data9,Mean metrics
TIME-VAE-BASE,Jensen-Shannon,0.3225933765938845,0.31816266097834817,0.27862360521527757,0.29867522985533734,0.31121175188465455,0.3265713529359651,0.32222666453566434,0.3217826547644385,0.32432251837115095,0.32825822683047506,0.3147798146369448,0.28736531063637305,0.31742845660970875,0.2710547449882184,0.2563571764996944,0.24869213018555544,0.2471903496740243,0.24658223336391566,0.24852255298128406,0.23457967452053083,0.23727657885710168,0.23856205052357113,0.23668179335549933,0.3030340040915235,0.23736651876787057,0.23682242931930475,0.23518060245119632,0.22354495559485607,0.20656504953701166,0.2012968437413126,0.20821300666695625,0.20753552558754917,0.21816118659211503,0.21915367631315788,0.2957384456509657,0.22163951386950523,0.219762704422286,0.22881302474645385,0.2337076321958018,0.2584390468334989,0.25628324139687586,0.2651197746405655,0.2765469463032239,0.2798913725815553,0.28297651630273835,0.288208403499198,0.28574325810745427,0.2876564843203916,0.27021745399240304,0.25878524218777205,0.2584429139261641,0.2402664527767317,0.2159480549609838,0.20453125736371122,0.19525082330493457,0.18921852441573225,0.29376421804006186,0.1927677758704159,0.18558081897468717,0.18106470581632902,0.17773608870928556,0.18989269052763383,0.21042863038099585,0.2239112879900059,0.22828055344947318,0.23316843646411703,0.23357648109297532,0.28886155144565906,0.2534602416571908,0.2714331750803359,0.28166739857024353,0.2672742614583164,0.2582758976926779,0.2627476481688549,0.26500964528485604,0.28337323001647413,0.2855079453082011,0.2744537830719518,0.2688658552115294,0.2551729634878694
TIME-VAE-BASE,KS-pvalue,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0
TIME-VAE-BASE,Kolmogorov-Smirnov,0.21658986175115214,0.20916438652073732,0.18078557027649778,0.19479946716589858,0.20254896313364057,0.21257560483870963,0.20910138248847931,0.21047847062211977,0.21141453052995393,0.21293562788018433,0.21190056163594473,0.19409742223502313,0.20710325460829493,0.16717669930875578,0.16462953629032262,0.15628600230414746,0.1544588853686636,0.16468353974654382,0.16218137960829493,0.16022825460829493,0.15704205069124433,0.1642875144009217,0.16105630760368672,0.20087485599078336,0.15462089573732718,0.1574200748847926,0.15434187788018428,0.1477624567972351,0.13274049539170507,0.1360437067972351,0.12976130472350234,0.13434259792626735,0.13725878456221208,0.1401119671658987,0.19583453341013823,0.14141705069124433,0.13898689516129026,0.13630472350230416,0.1409040178571429,0.15744707661290325,0.15823912730414746,0.16351346486175114,0.18132560483870966,0.17696932603686633,0.17642029089861752,0.1948084677419354,0.17981350806451624,0.18750900057603692,0.1798585109447005,0.16570960541474655,0.17032690092165903,0.1676267281105991,0.14578233006912444,0.1336405529953918,0.1292302707373273,0.12027469758064524,0.1898401497695852,0.12015769009216593,0.1209767425115208,0.11826756912442404,0.1195906538018433,0.12372191820276501,0.1372137816820277,0.14646637384792627,0.14766345046082952,0.1520107286866359,0.15458489343317983,0.18725698444700456,0.16201036866359453,0.16631264400921658,0.17698732718894017,0.16873379896313367,0.169984879032258,0.16961585541474655,0.17359411002304148,0.18483582949308763,0.1915142569124424,0.177671370967742,0.17158698156682028,0.16561196625444793
TIME-VAE-BASE,Kullback-Leibler,2807.306000032443,2727.6190400725045,2145.182115452668,2438.3357066374506,2636.875517695792,2891.1787706100104,2821.6346566482844,2812.537342867701,2851.5944750049202,2916.3078882429927,2678.6477651952105,2259.7605798096247,2711.6285256113833,2046.149603373453,1859.5316609266324,1759.656808926385,1745.8894615862716,1734.1758963005464,1772.7445506756353,1591.4101606477968,1623.2496285563452,1640.2622743650568,1630.338274108182,2472.647420332474,1623.8673457006605,1621.9772276991828,1589.1174971936184,1446.834105643776,1256.566928917547,1196.8332682147561,1274.2736975055534,1268.3771512019862,1359.5932679901166,1389.4061176297532,2357.7117312287946,1411.9147057521395,1394.067218915959,1495.9347673216148,1561.41527572547,1848.0382129611094,1833.0880045125787,1952.4724756983846,2112.9248987558294,2157.6145397515693,2200.58003328705,2245.0621665942626,2242.580875898805,2273.534640122122,2032.1117407723204,1885.4382717742744,1879.1598526326216,1659.7855289432548,1368.4572450181977,1253.0585863406056,1158.367194300067,1109.2716006965636,2326.195491855721,1137.2378090371158,1075.5008843806686,1054.0884637946629,1010.8598916115745,1107.7477746845393,1287.3546862651215,1434.425509899879,1474.1029946111412,1545.4961358187038,1551.9382907550223,2253.089667607078,1804.631857659128,2054.388851776437,2182.8279858126834,2000.9231988611375,1883.4244926110555,1934.0087184303857,1967.5466903294387,2218.777445515776,2250.575119014202,2042.6109900984804,1975.8291663092473,1868.4516761407524
TIME-VAE-BASE,L1,4932.805856400803,4837.588001860526,4196.786318755645,4559.616960358768,4787.04982981275,5039.787442235972,4969.7458620378975,4965.495603171452,5005.524801901163,5070.630710234177,4794.175993116213,4318.745740039673,4810.807392980637,3984.8445080819074,3723.855197183434,3598.90901982786,3562.613544533979,3567.2003805771074,3563.9891612973215,3347.0890954100087,3391.0379823080457,3411.703924337805,3358.6790288297216,4570.576248288624,3384.8954738117245,3374.677650078677,3359.4281694227716,3183.530181622513,2936.406959969842,2854.1774398532093,2944.6839961192304,2932.938350640754,3117.3060001944114,3114.1589645807317,4448.33811969531,3149.0620611387785,3111.3235175300074,3248.9703400507224,3329.699962966706,3767.0157583960536,3734.915632121714,3876.659277925298,4078.032893877858,4154.710994134624,4212.830604661398,4317.584714705061,4251.417535941817,4293.3420535928335,4001.494692011179,3806.099581692951,3805.6162606586945,3505.5342998596425,3110.4708802651085,2916.0954870497235,2765.6124458218073,2645.614999394524,4404.101658096318,2700.5462986563825,2583.5272343747447,2469.155077242568,2437.6268094316474,2654.584379130625,2984.5721399293543,3195.679106103623,3274.231389996039,3340.9691312972973,3352.8644225571293,4328.486479256005,3685.7029866711982,3963.3280853774986,4183.72214410477,3934.16976617967,3811.697602810733,3888.016293048103,3929.051578818694,4221.701352671715,4251.409756561359,4055.052545656302,3943.0614352737025,3742.9767288178805
TIME-VAE-BASE,L2,303.7419109108419,298.92507298171506,265.8280820361121,283.8905477598295,295.27959968750145,310.4342304208884,306.617552015153,305.74863900836766,307.5033508684078,310.2837195171835,296.1408648786007,271.1049378639405,297.5751858625003,254.52156723780945,240.92137427003146,233.39296434844402,232.20357025173124,233.14334402745385,233.86507075984355,221.4637125398686,225.01536962454352,226.6384046434022,223.97609391597018,284.68911674210005,224.64814358548688,224.60502266612545,223.02178165150494,211.675678612675,196.53384872459526,191.66814834826022,196.416779143456,195.04145869023637,205.50478568185866,205.50978144239647,277.5239443832519,208.00025448386666,206.19168118363785,215.38492902697737,219.8856942417907,244.28987022545496,242.40198418155148,251.20755316302547,261.8438873730526,265.03530192407715,268.10622313620127,269.3847926494482,269.9089209034434,270.42850063048746,254.08444372729366,242.6874536248835,242.72335926360935,225.38244761010742,203.09077710077463,190.81360973716247,181.18280656911097,175.12018156486212,274.71903749911115,179.1213692761568,171.56413972526934,164.86549237500202,163.00900864293254,175.0475584471604,195.58117625989442,209.18658388248278,214.30225193472214,218.93145044344035,220.8674941569565,271.01679723874224,240.15533976266713,255.68863425651662,267.5630301223241,254.19328554335365,247.69176008707416,251.65731699942802,254.1918393109053,270.300409491696,272.40118968739955,258.5809163384946,253.85297871292778,240.59110617237428
TIME-VAE-BASE,Wasserstein,0.009962225575967595,0.009496273870248203,0.00793806226648116,0.009160440442813493,0.00998189801658194,0.010532883007128528,0.010378541096833054,0.01037528562527448,0.010514040750603946,0.010781790453168476,0.0094967008051148,0.008140706653019806,0.009292821226458003,0.006999567804643272,0.006250253737228827,0.006000747155273894,0.005906281346252598,0.005932268080382477,0.0057704369175537,0.005285790130172365,0.005268472436091176,0.005284010615176465,0.005141847239423156,0.008637363027017859,0.005212066947227249,0.005152996219406809,0.005126905072011415,0.004848713237374454,0.004453222236714467,0.0042962587187196305,0.004464021306883994,0.0044757633812834,0.004812539463819143,0.0048090186255033505,0.008362729848909026,0.004847622498321544,0.004751697356012404,0.004925665479416999,0.0051149636459356185,0.006134342838719253,0.006133537281984913,0.006383568918115664,0.007079448462316069,0.007370881256122384,0.007533466396480008,0.008093988274115786,0.007657320718339757,0.007932418358065836,0.007239430094265834,0.0068267750606253565,0.0068798957388406185,0.0062475565241657365,0.005233663358228938,0.004868160990411852,0.004617115209452405,0.004227567172311333,0.008193560127194004,0.0042861927515593975,0.004107238710697264,0.0038169079533798317,0.0037736544069532025,0.004282176753142579,0.004847328907054667,0.005203543778714575,0.005313426321376638,0.005430441672791067,0.00542726630361237,0.007961171828018067,0.006189393100118923,0.0068349816554422425,0.007453764969040537,0.006895544249900818,0.006657525941805867,0.0068142427691774265,0.006903617874093485,0.00753556028473377,0.007564682634629381,0.006908879592282729,0.006505613141935585,0.006551249932869176
VAE-CONV1,Jensen-Shannon,0.28116263334692404,0.2761915268834003,0.23285744326490487,0.25514436210970787,0.26898005872741493,0.2843560753344134,0.2799889835389707,0.2796875713129879,0.28273873003335137,0.2875079135892874,0.27312878614963115,0.2440413658138615,0.27542974641640594,0.22559513384599894,0.20936711840225428,0.20124168766953177,0.199129099602118,0.19798760941445512,0.19946039770791082,0.1844149246594342,0.18619314889371055,0.187520665270988,0.18565036570074303,0.2602133944652449,0.1859382726537441,0.185166258855939,0.18335991009174468,0.1716368094466041,0.1542227637660434,0.14829765922552043,0.15594266921947755,0.15576593746938897,0.16723481791499265,0.1685405959179714,0.2528861988114543,0.1709842218823051,0.16904903256784112,0.17815670393505373,0.18330330694700914,0.20960379132882517,0.20748514053088465,0.21624111896144085,0.22896418069698476,0.23315719961588863,0.23632540304919267,0.24552355303489992,0.23947063278876618,0.24236929720605968,0.2239283344355646,0.21231875034606593,0.2120510233596756,0.19340996625698853,0.16689921969351174,0.15570791732299175,0.146527084596848,0.1392846773851885,0.25105593388254505,0.14236073556522302,0.135479966267165,0.13058221133211495,0.12721269091759085,0.14011233911648702,0.16075265067446778,0.17398858327538635,0.17823156096514017,0.1831126441458677,0.18280039922063057,0.2454799041338911,0.20398680287732515,0.22302650437171428,0.23406810586068094,0.21873731976395222,0.208632692365683,0.21346213618764306,0.21571760557768693,0.2353585234663122,0.23752022977564827,0.2283174025835598,0.22159835183927915,0.20745995551436092
VAE-CONV1,KS-pvalue,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0
VAE-CONV1,Kolmogorov-Smirnov,0.18410678283410142,0.1766273041474654,0.14535930299539168,0.1612723214285714,0.17202800979262672,0.18392677131336405,0.18081257200460832,0.179552491359447,0.18607790898617516,0.187635008640553,0.17889544930875578,0.16027325748847931,0.17487219182027647,0.1365027361751152,0.12920326900921653,0.12041870679723499,0.11719650057603681,0.12553103398617516,0.12308287730414746,0.11965365783410142,0.11563040034562211,0.12216481854838712,0.11925763248847931,0.16812175979262678,0.11292122695852536,0.11548639112903225,0.11353326612903225,0.10665682603686633,0.09176987327188935,0.09300295218894017,0.08826864919354838,0.09127484158986177,0.09600914458525345,0.09906033986175111,0.1626044066820277,0.10086045506912444,0.09890733006912444,0.10653081797235023,0.10874495967741936,0.1299413162442396,0.13058035714285715,0.13594470046082952,0.15379284274193544,0.14959857430875576,0.1498055875576037,0.1614433323732718,0.14986859158986177,0.15012060771889402,0.1417410714285715,0.12825820852534564,0.13267749135944706,0.12900525633640558,0.10614379320276501,0.09521709389400923,0.0905187932027649,0.08117619527649778,0.15722206221198154,0.08060915898617516,0.07968209965437789,0.07556883640552992,0.0760008640552996,0.08218425979262678,0.09582013248847931,0.10461369527649766,0.10657582085253459,0.1105450748847926,0.11247119815668205,0.15415286578341014,0.1222098214285714,0.14027397753456222,0.1464303715437788,0.1327314948156682,0.1300133208525346,0.1298063076036866,0.13351454493087556,0.1451522897465437,0.15121867799539168,0.14209209389400923,0.13514364919354838,0.12928735033978883
VAE-CONV1,Kullback-Leibler,2147.0417065096744,2073.397771879558,1547.981806792669,1812.7690176643755,1993.9366260711477,2206.026740815164,2148.357720144511,2143.561144160259,2183.4858841565524,2249.3907718439223,2037.586262854488,1670.4700334406161,2060.2138132686173,1476.9119064953823,1310.7957282707707,1225.1037320505525,1207.60000751437,1191.244197000481,1222.2540361291626,1066.5854113317714,1082.639482389582,1097.4458822007023,1093.4256961160756,1848.1619098817673,1079.7959536487529,1078.2201203796633,1048.1293831776911,935.5104057837848,785.3743775489041,733.9022412914719,799.9406195260801,799.0458325247441,870.5396818482799,900.8676938406611,1751.1818972855722,916.7653389997556,903.5578061320674,983.9658555063829,1038.802358080988,1274.366498202569,1264.7546310229613,1360.702272189252,1502.9076337486856,1547.5559043689095,1582.9029751058192,1659.3211716552291,1622.1925498527248,1659.271921026997,1452.7323181129782,1333.1815355948593,1327.8679983929935,1148.6097961726732,898.7507340279203,813.403659162528,740.7746769444523,698.4141223846541,1727.6793303398372,714.2697556436531,671.4827453647483,656.8551516190574,621.7515574776447,693.1046871382079,823.8249726653597,934.1160706777729,962.7638125777648,1021.2587633949177,1019.2714189408658,1658.7110032530857,1233.4307196643356,1444.801603912706,1555.8309865125048,1400.9546478098564,1295.7763531403857,1337.870408046215,1365.506712080713,1581.764117320122,1608.651113191086,1454.8448640499573,1392.5211539887382,1313.756192421933
VAE-CONV1,L1,4240.801490641525,4138.832739569012,3450.06911064614,3842.023160130758,4085.6916214356697,4338.861198426106,4268.346812385613,4266.170521531079,4315.422303885245,4390.054872332505,4093.4737018778987,3592.5278464983567,4112.194211446673,3236.065546206257,2951.8545122030946,2824.9327634677247,2778.845574342805,2770.1433923117684,2763.0084970304974,2532.856049023759,2568.217068133462,2585.0974256683958,2532.510367997097,3860.599260210711,2563.370287069927,2548.0981004708974,2540.9468763759146,2363.483460820319,2108.738601957739,2018.6609630893338,2123.3218108184365,2108.7370345845743,2304.620742701687,2303.1585095268756,3736.071345815758,2339.467181914585,2299.577438235332,2443.384557797969,2522.784088625562,2982.1380158035336,2953.293720410778,3092.6838060481928,3313.14697752169,3393.4789245318834,3450.454186276849,3605.0400170501985,3493.6262172672373,3549.8762413466,3247.0365171121502,3050.7123992863553,3051.153165608966,2742.516946661456,2324.9974185501937,2137.545516363829,1989.8149933129978,1854.0724988736292,3692.501729720123,1901.3385798601798,1777.8878330446905,1652.4739550172403,1616.1246538911828,1853.0969433284017,2187.3031665362205,2394.0412055011075,2474.1411828432497,2538.937800250692,2541.332964662064,3606.5427308187845,2894.0656306563574,3186.225575143982,3416.1800560696756,3149.930386358664,3015.890012945534,3095.2145363709888,3135.3069199152114,3442.4723794221945,3472.7941069387844,3298.208865803275,3172.155418819434,2969.731332191794
VAE-CONV1,L2,242.21934429204333,237.12252941908662,201.6119201345231,221.06238780337188,233.1598075427815,248.28611505619904,244.5604869384448,243.83218766810828,246.09081401675292,249.42077866923697,234.48907984758645,208.4090159552879,235.81097304678795,190.78489595620786,176.24977334138137,168.41890943569587,166.49534301201996,166.53352938885962,167.066443591909,153.98512328971557,156.92317390691423,158.24866944933584,155.57718028291015,222.36931490485838,156.4071611995569,156.02848394117743,154.7743974197168,143.3926080984168,127.93026112973307,122.30376520796645,127.95664842545283,126.51928897346266,137.8517631264152,137.87982134596297,215.139826835666,140.4642284138141,138.59976136582108,148.22896278949005,152.72072024189322,178.28420583991937,176.54817608294886,185.34467633429583,196.86940602806098,200.33955231233804,203.30459724635983,207.05062167393646,205.16469663696003,206.46001058982026,189.47889716770334,178.08486604808763,177.90369167122196,160.02414933700192,136.6792644099799,124.90098346641675,115.32458501481786,108.52753364940155,212.5601105888695,112.04605206044411,104.20134461947896,97.23022906898207,95.18593219218634,108.09348147838843,128.63211132691782,141.84293464594305,147.07389100289188,151.5211473779992,152.66520261868664,208.43038036939888,172.9279139753615,189.28196232526344,201.6060637144972,187.261242919487,179.91668395346997,184.17255302636963,186.676870117962,203.73140634667706,205.8391520717427,194.25208272212566,188.75039983676234,174.92550072574358
VAE-CONV1,Wasserstein,0.00914902384387766,0.008686633964647873,0.007127198942592436,0.008350260929453285,0.009173268640185172,0.00972505171743957,0.009575202856995781,0.009569327336953457,0.00971654876564953,0.00998426595405355,0.00868346768671797,0.007326422918541354,0.008484184881292076,0.006206929508013229,0.005446173193417666,0.005198848613706771,0.0051016186360720505,0.005108530985021752,0.0049503268878297,0.004455910868881696,0.0044432555292383,0.00445234279398012,0.004312396037794039,0.007822393575333736,0.004387680815766622,0.0043249936042762845,0.004300767500797452,0.004020279234100407,0.0036304815044974747,0.0034619455355476606,0.0036425792122933114,0.003644685041994288,0.003989615360895917,0.003982791342301032,0.007547799475830147,0.004023478884725354,0.003929968108782663,0.004126512981403867,0.004309903076088894,0.005331936196367308,0.005338979816452729,0.0055871151218979875,0.006300570027445996,0.00657506377031731,0.006729167212427585,0.007272721352093015,0.006845259535408043,0.0071137705967924125,0.006414552949364237,0.006011181784366867,0.006055682193051467,0.005413221902983188,0.0044019950771148645,0.004041575559085754,0.0037852683609323873,0.0034027093296292708,0.00738451415232217,0.0034648048117229013,0.0032725223617097246,0.002979929685243403,0.002935977340523456,0.003447014214142489,0.004013401979547246,0.0043696969596272,0.004483887566919848,0.004600188079717045,0.0045942403803956745,0.007151340330849678,0.005365302543440736,0.006023659858552184,0.006636380794401221,0.006074288675521736,0.005827975205843789,0.005987469850961989,0.006075138109130567,0.006708725434433676,0.006734088123229975,0.006094478848819898,0.005694106271160709,0.005733075558366304
VAE-CONV3,Jensen-Shannon,0.18168781014250254,0.190649006220776,0.24048239074611216,0.2087724540625699,0.18923252324307435,0.1743529452076957,0.1788092463099899,0.17891898229526398,0.17489241778608444,0.16814564212594557,0.1924422327404534,0.22897169937316736,0.19402913170627167,0.2591141923574606,0.2799467167565025,0.285977899093941,0.2891015087588929,0.2890821808827591,0.29491179703858716,0.3077486334227445,0.30725581887315256,0.3084029760397104,0.3139619606280397,0.20972871568962814,0.3088181230495352,0.31160501948575314,0.3107184756783091,0.3173641553829772,0.32781428301194876,0.33283513502845297,0.3274832144371077,0.327613666610898,0.31386624286075143,0.31696293324429115,0.2164129923265806,0.3151182512002438,0.31801775171660834,0.31267127471669126,0.30878633219774454,0.27821819358968725,0.2800197863246583,0.27415448166692435,0.25747740474981534,0.24846163300954102,0.24403263938088973,0.22351118507290332,0.24121597939201098,0.23593710618937222,0.25624202598671125,0.267111424054265,0.2660238331686506,0.28550216493500996,0.31023705850704913,0.3208000784052221,0.32855305956527636,0.33894529475538976,0.21973248781285543,0.33603443790455734,0.3426677401140389,0.353944320291317,0.35403435665832866,0.3376614237542551,0.3170617405706996,0.30643286960685395,0.3017176244807332,0.30019689707249164,0.30126151126822526,0.22610115647996298,0.2810858447798155,0.26465243894588925,0.2469597390347409,0.2642736144625565,0.2731121730497445,0.26717943401892313,0.2654703177442206,0.24716531479136924,0.24697505862052663,0.252333723825636,0.2652477733636698,0.2726639503778989
VAE-CONV3,KS-pvalue,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0
